, -6.71386719e-01, 1.32226562e+00,-2.10000000e+01, 4.00499992e+01, 1.24499998e+01
-8.53658557e-01, 3.90243912e+00, 3.10975623e+00,-1.02539062e-02, -6.73339844e-01, 1.25927734e+00,-2.14500008e+01, 4.12500000e+01, 1.21499996e+01
-6.70731723e-01, 3.65853667e+00, 4.32926846e+00,-1.31835938e-02, -6.71386719e-01, 1.26220703e+00,-2.14500008e+01, 4.09500008e+01, 1.03500004e+01
1.82926834e-01, 2.92682934e+00, 3.84146357e+00,-1.41601562e-02, -6.75781250e-01, 1.23632812e+00,-2.14500008e+01, 4.05000000e+01, 1.08000002e+01
-4.87804890e-01, 3.29268289e+00, 4.14634132e+00,-1.46484375e-03, -6.70898438e-01, 1.24658203e+00,-2.17500000e+01, 4.03499985e+01, 1.09499998e+01
-1.89024389e+00, 7.86585379e+00, 1.15853655e+00,-2.44140625e-03, -6.77734375e-01, 1.26416016e+00,-2.02500000e+01, 4.07999992e+01, 1.16999998e+01
-4.87804890e-01, 4.14634132e+00, 3.04878044e+00,-1.41601562e-02, -6.71875000e-01, 1.25830078e+00,-2.01000004e+01, 4.12500000e+01, 1.21499996e+01
-4.87804890e-01, 3.17073178e+00, 3.90243912e+00,-4.39453125e-03, -6.76269531e-01, 1.22265625e+00,-1.93500004e+01, 4.05000000e+01, 1.33500004e+01
-4.87804890e-01, 2.80487800e+00, 4.75609779e+00,-1.17187500e-02, -6.80175781e-01, 1.26611328e+00,-2.14500008e+01, 4.05000000e+01, 1.21499996e+01
-4.26829278e-01, 3.53658533e+00, 3.47560978e+00,-7.81250000e-03, -6.78222656e-01, 1.26171875e+00,-2.31000004e+01, 4.18499985e+01, 1.16999998e+01
-3.04878056e-01, 3.29268289e+00, 3.65853667e+00,-8.30078125e-03, -6.72363281e-01, 1.25683594e+00,-2.03999996e+01, 4.05000000e+01, 1.18500004e+01
-1.03658533e+00, 4.39024401e+00, 2.56097555e+00,-1.41601562e-02, -6.68945312e-01, 1.25878906e+00,-2.14500008e+01, 4.17000008e+01, 1.28999996e+01
-3.65853667e-01, 3.96341467e+00, 2.86585379e+00,-8.78906250e-03, -6.76757812e-01, 1.25585938e+00,-2.46000004e+01, 4.80000000e+01, 2.02500000e+01
7.43902445e+00, -4.87804890e-01, 2.01219511e+00,1.51367188e-02, -6.67968750e-01, 1.24609375e+00,-3.64500008e+01, 1.01250000e+02, 2.70000000e+01
1.95121956e+00, -1.70731711e+00, 3.90243912e+00,2.44140625e-02, -6.50878906e-01, 1.26220703e+00,-3.43499985e+01, 1.27050003e+02, -1.79999995e+00
