+01,6.64062500e-02, -6.18164062e-01, 1.21435547e+00,-1.80000000e+01, 2.59500008e+01, 2.42999992e+01
-4.02439022e+00, -1.23170738e+01, 4.89634171e+01,6.73828125e-02, -6.12304688e-01, 1.22216797e+00,-1.63500004e+01, 2.72999992e+01, 2.55000000e+01
-3.29268289e+00, -8.84146404e+00, 4.98780518e+01,7.03125000e-02, -6.21582031e-01, 1.22167969e+00,-1.67999992e+01, 2.65499992e+01, 2.55000000e+01
-3.41463423e+00, -9.87804890e+00, 5.18902435e+01,6.05468750e-02, -6.25000000e-01, 1.21875000e+00,-1.72500000e+01, 2.74500008e+01, 2.63999996e+01
-3.10975623e+00, -8.90243912e+00, 5.02439041e+01,6.93359375e-02, -6.24023438e-01, 1.21875000e+00,-1.72500000e+01, 2.78999996e+01, 2.63999996e+01
-3.29268289e+00, -5.00000000e+00, 4.96951218e+01,6.20117188e-02, -6.26464844e-01, 1.21875000e+00,-1.62000008e+01, 2.59500008e+01, 2.57999992e+01
-6.52439022e+00, 1.79268303e+01, 5.52439041e+01,1.02050781e-01, -5.52246094e-01, 1.22802734e+00,-1.75499992e+01, 2.76000004e+01, 2.52000008e+01
1.03658533e+00, -2.09146347e+01, 8.42073212e+01,-4.39453125e-03, -6.25976562e-01, 1.21972656e+00,-1.72500000e+01, 2.74500008e+01, 2.40000000e+01
1.06097565e+01, -1.89024389e+00, 8.74390259e+01,6.20117188e-02, -6.75781250e-01, 1.40429688e+00,-2.01000004e+01, 3.07500000e+01, 2.44500008e+01
1.98170738e+01, -1.02682930e+02, 1.82256104e+02,3.41796875e-02, -6.23046875e-01, 1.41455078e+00,-2.11499996e+01, 3.25499992e+01, 2.41499996e+01
2.88414650e+01, -4.28658562e+01, 2.11036591e+02,-9.96093750e-02, -6.52343750e-01, 1.06152344e+00,-2.55000000e+01, 3.17999992e+01, 2.01000004e+01
1.71341476e+01, -3.63414650e+01, 9.13414688e+01,5.22460938e-02, -9.96582031e-01, 1.06689453e+00,-3.01499996e+01, 3.12000008e+01, 1.81499996e+01
-2.95121956e+01, -1.89024389e+00, 1.30487804e+01,3.68652344e-01, -5.19531250e-01, 1.19921875e+00,-2.87999992e+01, 3.02999992e+01, 1.62000008e+01
1.70731711e+00, -4.28048782e+01, -1.62012192e+02,9.22851562e-02, -2.16796875e-01, 1.11230469e+00,-2.18999996e+01, 2.42999992e+01, 1.46999998e+01
5.06097555e+00, -3.79878044e+01, -6.09756112e-02,2.44140625e-03, -2.96875000e-01, 1.13085938e+00,-1.84500008e+01, 2.05499992e+01, 1.66499996e+01
1.62804890e+01, 2.75609760e+01, 1.49207321e+02,3.66210938e-02, -1.64550781e-01, 1.06494141e+00,-1.97999992e+01, 1.97999992e+01, 1.56000004e+01
-3.75000000e+01, 1.78658543e+01, 3.36341461e+02,-1.09863281e-01, -5.00000000e-01, 1.18457031e+00,-2.33999996e+01, 2.76000004e+01, 1.62000008e+01
-1.08719513e+02, 1.45731707e+01, 2.04329269e+02,1.53320312e-01, -6.17187500e-01, 1.19580078e+00,-3.34500008e+01, 3.35999985e+01, 1.73999996e+01
